coupling,bayes_auc_target,prevalence,quantity,varies_with,grid_invariant,n_seeds_compared,n_ours_raised,n_reference_raised,mean_ours,mean_reference,sd_ours,sd_reference,mean_abs_diff,max_abs_diff,mean_diff,se_mean_diff,z_mean_diff,noise_floor,noise_floor_exceeded
0.0,0.95,0.1,expected_bayes_auc,label_layer,False,5,0,0,0.9500000000000879,0.950000000000062,4.4444017919383496e-14,4.503853390280731e-14,6.0240701316161e-14,1.630917623174355e-13,2.5868196473766147e-14,2.8297491991103397e-14,0.9141515609192147,8.489247597331019e-14,False
0.0,0.95,0.1,solved_gamma,label_layer,False,5,0,0,3.5036256222115183,3.4980958695142084,0.007259243305614678,0.008555113941706822,0.011292932666511657,0.025754543968982357,0.005529752697309931,0.005017700427998825,1.1020491909907273,0.015053101283996475,False
0.0,0.95,0.1,solved_alpha,label_layer,False,5,0,0,-5.128327755934092,-5.119953004144009,0.007531881228032936,0.00880573719614161,0.01185845019753593,0.02833914620056266,-0.008374751790082513,0.005182089200326579,1.6160956452765671,0.015546267600979737,False
0.0,0.95,0.1,corr_core_trap,features_only,True,5,0,0,-0.07087430134101273,-0.06894061338247769,0.0025267373171367876,0.0023926026765075997,0.003648410653336423,0.006079946988020654,-0.0019336879585350464,0.0015562100781991448,1.2425622900300974,0.004668630234597434,False
0.0,0.95,0.1,trap_variance_share,coupling_only,False,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
0.0,0.95,0.1,R1_smoker_cigs__binding_rate,features_only,True,5,0,0,0.8005939999999999,0.799552,0.000673474201436098,0.0005919733946724212,0.0010419999999999874,0.0017499999999999183,0.0010419999999998764,0.00040099875311526347,2.5985118205601077,0.0012029962593457905,False
0.0,0.95,0.1,R2_glucose_floor__binding_rate,features_only,True,5,0,0,0.5678000000000001,0.5679460000000001,0.0006344781320108648,0.0009650479262710303,0.0005439999999999889,0.0009199999999999209,-0.00014599999999997948,0.0005165036301905364,0.28266984289368996,0.0015495108905716093,False
0.0,0.95,0.1,R3_glucose_ceil__binding_rate,features_only,True,5,0,0,0.029708999999999996,0.029668,0.00047062989705287466,0.0004937813281200497,7.100000000000093e-05,0.00018500000000000114,4.09999999999959e-05,0.00030506146921563187,0.13439914291835775,0.0009151844076468956,False
0.0,0.95,0.1,R4_bp_mandatory__binding_rate,features_only,True,5,0,0,0.21197300000000002,0.21221,0.0006232836432957365,0.001139051140203984,0.00047299999999999567,0.0010399999999999854,-0.00023699999999998722,0.0005806754687430843,0.40814536304244353,0.0017420264062292527,False
0.0,0.95,0.1,R5_anatomical__binding_rate,features_only,True,5,0,0,0.500192,0.499808,0.00040000937489015695,0.00040000937489012925,0.0006359999999999921,0.0014400000000000523,0.00038399999999999546,0.0002529881420146035,1.5178577025077697,0.0007589644260438106,False
0.0,0.95,0.1,R6_preg_age__binding_rate,features_only,True,5,0,0,0.010137000000000002,0.01026,0.00018518909255137026,0.00016431676725155007,0.00018899999999999993,0.0003049999999999997,-0.0001229999999999981,0.00011072036849649666,1.110906707322691,0.00033216110548948995,False
0.0,0.95,0.3,realised_prevalence,label_layer,False,5,0,0,0.299643,0.299475,0.0005676002114164565,0.00032838620555681865,0.00034199999999999785,0.0007150000000000212,0.00016800000000000148,0.00029326012343992874,0.5728702492155041,0.0008797803703197863,False
0.0,0.95,0.3,expected_bayes_auc,label_layer,False,5,0,0,0.9499999999999948,0.9500000000378547,1.980472642462215e-14,2.413097700563808e-12,3.785978197612394e-11,4.0345837781785576e-11,-3.7859826385044926e-11,1.0792064436107757e-12,35.081171548952845,3.2376193308323274e-12,True
0.0,0.95,0.3,solved_gamma,label_layer,False,5,0,0,3.723838267527333,3.732840962819759,0.004519224183313052,0.0033550319515618324,0.0090026952924263,0.013445491769804807,-0.009002695292426033,0.002517126401873466,3.576576561957889,0.007551379205620398,True
0.0,0.95,0.3,solved_alpha,label_layer,False,5,0,0,-2.317608979884101,-2.3193473109882747,0.002114282435942495,0.005524249447950326,0.005653250240211261,0.009248591873603385,0.0017383311041738736,0.0026452796518370006,0.6571445491468921,0.007935838955511,False
0.0,0.95,0.3,corr_core_trap,features_only,True,5,0,0,-0.07087430134101273,-0.06894061338247769,0.0025267373171367876,0.0023926026765075997,0.003648410653336423,0.006079946988020654,-0.0019336879585350464,0.0015562100781991448,1.2425622900300974,0.004668630234597434,False
0.0,0.95,0.3,trap_variance_share,coupling_only,False,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
0.0,0.95,0.3,R1_smoker_cigs__binding_rate,features_only,True,5,0,0,0.8005939999999999,0.799552,0.000673474201436098,0.0005919733946724212,0.0010419999999999874,0.0017499999999999183,0.0010419999999998764,0.00040099875311526347,2.5985118205601077,0.0012029962593457905,False
